id,tick_number,action,is_red_security,is_blue_security,is_yellow_security,is_blue_capability,is_yellow_capability,is_red_capability,is_attack,is_peer_sanction,is_manager_sanction,player_id
2493,13,3,1,1,1,1,1,1,1,0,0,214
2494,14,6,1,1,1,1,1,1,0,0,0,214
2495,15,6,1,1,1,1,1,1,1,0,0,214
2496,16,3,1,1,1,1,1,1,0,0,0,214
2497,17,8,1,1,1,1,1,1,2,0,0,214
2498,18,3,1,1,1,1,1,1,2,0,0,214
2499,19,8,1,1,1,1,1,1,0,0,0,214
2500,20,3,1,1,1,1,1,1,0,0,0,214
2501,21,3,1,1,1,1,1,1,0,0,0,214
2502,22,3,1,1,1,1,1,1,0,0,0,214
2503,23,3,1,1,1,1,1,1,0,0,0,214
2504,24,3,1,1,1,1,1,1,0,0,0,214
2505,25,7,1,1,1,1,1,1,3,0,0,214
2506,26,3,1,1,1,1,1,1,0,0,0,214
2507,27,3,1,1,1,1,1,1,0,0,0,214
2508,28,3,1,1,1,1,1,1,0,0,0,214
2509,29,6,1,1,1,1,1,1,4,0,0,214
2510,30,8,1,1,1,1,1,1,1,0,0,214
2511,31,7,1,1,1,1,1,1,0,0,0,214
2512,32,6,1,1,1,1,1,1,0,0,0,214
2513,33,3,1,1,1,1,1,1,0,0,0,214
2514,34,3,1,1,1,1,1,1,0,0,0,214
2515,35,3,1,1,1,1,1,1,0,0,0,214
2516,36,6,1,1,1,1,1,1,1,0,0,214
2517,37,3,1,1,1,1,1,1,0,0,0,214
2518,38,3,1,1,1,1,1,1,0,0,0,214
2519,39,3,1,1,1,1,1,1,4,0,0,214
2520,40,6,1,1,1,1,1,1,0,0,0,214
2521,1,3,1,1,1,1,1,1,0,0,0,220
2522,2,3,1,1,1,1,1,1,0,0,0,220
2523,3,3,1,1,1,1,1,1,0,0,0,220
2524,4,3,1,1,1,1,1,1,0,0,0,220
2525,5,3,1,1,1,1,1,1,0,0,0,220
2526,6,3,1,1,1,1,1,1,0,0,0,220
2527,7,3,1,1,1,1,1,1,3,0,0,220
2528,8,3,1,1,1,1,1,1,0,0,0,220
2529,9,7,1,1,1,1,1,1,1,0,0,220
2530,10,3,1,1,1,1,1,1,0,0,0,220
2531,11,6,1,1,1,1,1,1,0,0,0,220
2532,12,3,1,1,1,1,1,1,0,0,0,220
2533,13,3,1,1,1,1,1,1,1,0,0,220
2534,14,3,1,1,1,1,1,1,0,0,0,220
2535,15,6,1,1,1,1,1,1,1,0,0,220
2536,16,3,1,1,1,1,1,1,0,0,0,220
2537,17,3,1,1,1,1,1,1,2,0,0,220
2538,18,3,1,1,1,1,1,1,2,0,0,220
2539,19,8,1,1,1,1,1,1,0,0,0,220
2540,20,3,1,1,1,1,1,1,0,0,0,220
2541,21,3,1,1,1,1,1,1,0,0,0,220
2542,22,3,1,1,1,1,1,1,0,0,0,220
2543,23,3,1,1,1,1,1,1,0,0,0,220
2544,24,3,1,1,1,1,1,1,0,0,0,220
2545,25,3,1,1,1,1,1,1,3,0,0,220
2546,26,3,1,1,1,1,1,1,0,0,0,220
2547,27,7,1,1,1,1,1,1,0,0,0,220
2548,28,3,1,1,1,1,1,1,0,0,0,220
2549,29,6,1,1,1,1,1,1,4,0,0,220
2550,30,8,1,1,1,1,1,1,1,0,0,220
2551,31,7,1,1,1,1,1,1,0,0,0,220
2552,32,6,1,1,1,1,1,1,0,0,0,220
2553,33,3,1,1,1,1,1,1,0,0,0,220
2554,34,3,1,1,1,1,1,1,0,0,0,220
2555,35,3,1,1,1,1,1,1,0,0,0,220
2556,36,3,1,1,1,1,1,1,1,0,0,220
2557,37,3,1,1,1,1,1,1,0,0,0,220
2558,38,6,1,1,1,1,1,1,0,0,0,220
2559,39,3,1,1,1,1,1,1,4,0,0,220
2560,40,3,1,1,1,1,1,1,0,0,0,220
2561,1,3,1,1,1,1,1,1,0,0,0,226
2562,2,3,1,1,1,1,1,1,0,0,0,226
2563,3,3,1,1,1,1,1,1,0,0,0,226
2564,4,3,1,1,1,1,1,1,0,0,0,226
2565,5,3,1,1,1,1,1,1,0,0,0,226
2566,6,3,1,1,1,1,1,1,0,0,0,226
2567,7,3,1,1,1,1,1,1,3,0,0,226
2568,8,3,1,1,1,1,1,1,0,0,0,226
2569,9,3,1,1,1,1,1,1,1,0,0,226
2570,10,3,1,1,1,1,1,1,0,0,0,226
2571,11,3,1,1,1,1,1,1,0,0,0,226
2572,12,5,1,1,1,1,1,1,0,0,0,226
2573,13,5,1,1,1,1,1,1,1,0,0,226
2574,14,5,1,1,1,1,1,1,0,0,0,226
2575,15,5,1,1,1,1,1,1,1,0,0,226
2576,16,3,1,1,1,1,1,1,0,0,0,226
2577,17,3,1,1,1,1,1,1,2,0,0,226
2578,18,3,1,1,1,1,1,1,2,0,0,226
2579,19,3,1,1,1,1,1,1,0,0,0,226
2580,20,3,1,1,1,1,1,1,0,0,0,226
2581,21,5,1,1,1,1,1,1,0,0,0,226
2582,22,5,1,1,1,1,1,1,0,0,0,226
2583,23,3,1,1,1,1,1,1,0,0,0,226
2584,24,3,1,1,1,1,1,1,0,0,0,226
2585,25,3,1,1,1,1,1,1,3,0,0,226
2586,26,3,1,1,1,1,1,1,0,0,0,226
2587,27,3,1,1,1,1,1,1,0,0,0,226
2588,28,5,1,1,1,1,1,1,0,0,0,226
2589,29,5,1,1,1,1,1,1,4,0,0,226
2590,30,3,1,1,1,1,1,1,1,0,0,226
2591,31,3,1,1,1,1,1,1,0,0,0,226
2592,32,3,1,1,1,1,1,1,0,0,0,226
2593,33,3,1,1,1,1,1,1,0,0,0,226
2594,34,3,1,1,1,1,1,1,0,0,0,226
2595,35,3,1,1,1,1,1,1,0,0,0,226
2596,36,5,1,1,1,1,1,1,1,0,0,226
2597,37,5,1,1,1,1,1,1,0,0,0,226
2598,38,3,1,1,1,1,1,1,0,0,0,226
2599,39,3,1,1,1,1,1,1,4,0,0,226
2600,40,3,1,1,1,1,1,1,0,0,0,226
2601,1,3,1,1,1,1,1,1,0,0,0,232
2602,2,3,1,1,1,1,1,1,0,0,0,232
2603,3,3,1,1,1,1,1,1,0,0,0,232
2604,4,3,1,1,1,1,1,1,0,0,0,232
2605,5,3,1,1,1,1,1,1,0,0,0,232
2606,6,3,1,1,1,1,1,1,0,0,0,232
2607,7,7,1,1,1,1,1,1,3,0,0,232
2608,8,3,1,1,1,1,1,1,0,0,0,232
2609,9,6,1,1,1,1,1,1,1,0,0,232
2610,10,3,1,1,1,1,1,1,0,0,0,232
2611,11,3,1,1,1,1,1,1,0,0,0,232
2612,12,3,1,1,1,1,1,1,0,0,0,232
2613,13,3,1,1,1,1,1,1,1,0,0,232
2614,14,3,1,1,1,1,1,1,0,0,0,232
2615,15,6,1,1,1,1,1,1,1,0,0,232
2616,16,3,1,1,1,1,1,1,0,0,0,232
2617,17,3,1,1,1,1,1,1,2,0,0,232
2618,18,8,1,1,1,1,1,1,2,0,0,232
2619,19,3,1,1,1,1,1,1,0,0,0,232
2620,20,3,1,1,1,1,1,1,0,0,0,232
2621,21,3,1,1,1,1,1,1,0,0,0,232
2622,22,3,1,1,1,1,1,1,0,0,0,232
2623,23,3,1,1,1,1,1,1,0,0,0,232
2624,24,3,1,1,1,1,1,1,0,0,0,232
2625,25,3,1,1,1,1,1,1,3,0,0,232
2626,26,7,1,1,1,1,1,1,0,0,0,232
2627,27,3,1,1,1,1,1,1,0,0,0,232
2628,28,3,1,1,1,1,1,1,0,0,0,232
2629,29,3,1,1,1,1,1,1,4,0,0,232
2630,30,6,1,1,1,1,1,1,1,0,0,232
2631,31,8,1,1,1,1,1,1,0,0,0,232
2632,32,5,1,1,1,1,1,1,0,0,0,232
2633,33,5,1,1,1,1,1,1,0,0,0,232
2634,34,3,1,1,1,1,1,1,0,0,0,232
2635,35,3,1,1,1,1,1,1,0,0,0,232
2636,36,3,1,1,1,1,1,1,1,0,0,232
2637,37,6,1,1,1,1,1,1,0,0,0,232
2638,38,3,1,1,1,1,1,1,0,0,0,232
2639,39,3,1,1,1,1,1,1,4,0,0,232
2640,40,3,1,1,1,1,1,1,0,0,0,232
2641,1,3,1,1,1,1,1,1,0,0,0,215
2642,2,3,1,1,1,1,1,1,0,0,0,215
2643,3,3,1,1,1,1,1,1,0,0,0,215
2644,4,8,1,1,1,1,1,1,2,0,0,215
2645,5,3,1,1,1,1,1,1,0,0,0,215
2646,6,3,1,1,1,1,1,1,0,0,0,215
2647,7,3,1,1,1,1,1,1,0,0,0,215
2648,8,5,1,1,1,1,1,1,0,0,0,215
2649,9,5,1,1,1,1,1,1,1,0,0,215
2650,10,3,1,1,1,1,1,1,0,0,0,215
2651,11,3,1,1,1,1,1,1,0,0,0,215
2652,12,3,1,1,1,1,1,1,0,0,0,215
2653,13,3,1,1,1,1,1,1,0,0,0,215
2654,14,3,1,1,1,1,1,1,0,0,0,215
2655,15,6,1,1,1,1,1,1,1,0,0,215
2656,16,3,1,1,1,1,1,1,0,0,0,215
2657,17,3,1,1,1,1,1,1,0,0,0,215
2658,18,6,1,1,1,1,1,1,1,0,0,215
2659,19,6,1,1,1,1,1,1,4,0,0,215
2660,20,8,1,1,1,1,1,1,0,0,0,215
2661,21,5,1,1,1,1,1,1,0,0,0,215
2662,22,5,1,1,1,1,1,1,0,0,0,215
2663,23,3,1,1,1,1,1,1,0,0,0,215
2664,24,7,1,1,1,1,1,1,3,0,0,215
2665,25,3,1,1,1,1,1,1,0,0,0,215
2666,26,3,1,1,1,1,1,1,0,0,0,215
2667,27,5,1,1,1,1,1,1,1,0,0,215
2668,28,5,1,1,1,1,1,1,0,0,0,215
2669,29,3,1,1,1,1,1,1,0,0,0,215
2670,30,3,1,1,1,1,1,1,0,0,0,215
2671,31,3,1,1,1,1,1,1,0,0,0,215
2672,32,3,1,1,1,1,1,1,0,0,0,215
2673,33,6,1,1,1,1,1,1,1,0,0,215
2674,34,7,1,1,1,1,1,1,3,0,0,215
2675,35,3,1,1,1,1,1,1,0,0,0,215
2676,36,3,1,1,1,1,1,1,0,0,0,215
2677,37,5,1,1,1,1,1,1,0,0,0,215
2678,38,5,1,1,1,1,1,1,1,0,0,215
2679,39,5,1,1,1,1,1,1,0,0,0,215
2680,40,5,1,1,1,1,1,1,0,0,0,215
2681,1,3,1,1,1,1,1,1,0,0,0,221
2682,2,3,1,1,1,1,1,1,0,0,0,221
2683,3,3,1,1,1,1,1,1,0,0,0,221
2684,4,3,1,1,1,1,1,1,2,0,0,221
2685,5,3,1,1,1,1,1,1,0,0,0,221
2686,6,8,1,1,1,1,1,1,0,0,0,221
2687,7,3,1,1,1,1,1,1,0,0,0,221
2688,8,5,1,1,1,1,1,1,0,0,0,221
2689,9,5,1,1,1,1,1,1,1,0,0,221
2690,10,3,1,1,1,1,1,1,0,0,0,221
2691,11,3,1,1,1,1,1,1,0,0,0,221
2692,12,3,1,1,1,1,1,1,0,0,0,221
2693,13,3,1,1,1,1,1,1,0,0,0,221
2694,14,3,1,1,1,1,1,1,0,0,0,221
2695,15,3,1,1,1,1,1,1,1,0,0,221
2696,16,3,1,1,1,1,1,1,0,0,0,221
2697,17,6,1,1,1,1,1,1,0,0,0,221
2698,18,3,1,1,1,1,1,1,1,0,0,221
2699,19,6,1,1,1,1,1,1,4,0,0,221
2700,20,8,1,1,1,1,1,1,0,0,0,221
2701,21,5,1,1,1,1,1,1,0,0,0,221
2702,22,5,1,1,1,1,1,1,0,0,0,221
2703,23,3,1,1,1,1,1,1,0,0,0,221
2704,24,3,1,1,1,1,1,1,3,0,0,221
2705,25,3,1,1,1,1,1,1,0,0,0,221
2706,26,7,1,1,1,1,1,1,0,0,0,221
2707,27,5,1,1,1,1,1,1,1,0,0,221
2708,28,5,1,1,1,1,1,1,0,0,0,221
2709,29,3,1,1,1,1,1,1,0,0,0,221
2710,30,3,1,1,1,1,1,1,0,0,0,221
2711,31,3,1,1,1,1,1,1,0,0,0,221
2712,32,3,1,1,1,1,1,1,0,0,0,221
2713,33,3,1,1,1,1,1,1,1,0,0,221
2714,34,3,1,1,1,1,1,1,3,0,0,221
2715,35,6,1,1,1,1,1,1,0,0,0,221
2716,36,7,1,1,1,1,1,1,0,0,0,221
2717,37,5,1,1,1,1,1,1,0,0,0,221
2718,38,5,1,1,1,1,1,1,1,0,0,221
2719,39,5,1,1,1,1,1,1,0,0,0,221
2720,40,5,1,1,1,1,1,1,0,0,0,221
2721,1,3,1,1,1,1,1,1,0,0,0,227
2722,2,3,1,1,1,1,1,1,0,0,0,227
2723,3,3,1,1,1,1,1,1,0,0,0,227
2724,4,3,1,1,1,1,1,1,2,0,0,227
2725,5,3,1,1,1,1,1,1,0,0,0,227
2726,6,3,1,1,1,1,1,1,0,0,0,227
2727,7,3,1,1,1,1,1,1,0,0,0,227
2728,8,5,1,1,1,1,1,1,0,0,0,227
2729,9,5,1,1,1,1,1,1,1,0,0,227
2730,10,3,1,1,1,1,1,1,0,0,0,227
2731,11,3,1,1,1,1,1,1,0,0,0,227
2732,12,3,1,1,1,1,1,1,0,0,0,227
2733,13,3,1,1,1,1,1,1,0,0,0,227
2734,14,3,1,1,1,1,1,1,0,0,0,227
2735,15,3,1,1,1,1,1,1,1,0,0,227
2736,16,3,1,1,1,1,1,1,0,0,0,227
2737,17,3,1,1,1,1,1,1,0,0,0,227
2738,18,3,1,1,1,1,1,1,1,0,0,227
2739,19,3,1,1,1,1,1,1,4,0,0,227
2740,20,3,1,1,1,1,1,1,0,0,0,227
2741,21,5,1,1,1,1,1,1,0,0,0,227
2742,22,5,1,1,1,1,1,1,0,0,0,227
2743,23,3,1,1,1,1,1,1,0,0,0,227
2744,24,3,1,1,1,1,1,1,3,0,0,227
2745,25,3,1,1,1,1,1,1,0,0,0,227
2746,26,3,1,1,1,1,1,1,0,0,0,227
2747,27,5,1,1,1,1,1,1,1,0,0,227
2748,28,5,1,1,1,1,1,1,0,0,0,227
2749,29,3,1,1,1,1,1,1,0,0,0,227
2750,30,3,1,1,1,1,1,1,0,0,0,227
2751,31,3,1,1,1,1,1,1,0,0,0,227
2752,32,3,1,1,1,1,1,1,0,0,0,227
2753,33,3,1,1,1,1,1,1,1,0,0,227
2754,34,3,1,1,1,1,1,1,3,0,0,227
2755,35,3,1,1,1,1,1,1,0,0,0,227
2756,36,3,1,1,1,1,1,1,0,0,0,227
2757,37,5,1,1,1,1,1,1,0,0,0,227
2758,38,5,1,1,1,1,1,1,1,0,0,227
2759,39,5,1,1,1,1,1,1,0,0,0,227
2760,40,5,1,1,1,1,1,1,0,0,0,227
2761,1,3,1,1,1,1,1,1,0,0,0,233
2762,2,3,1,1,1,1,1,1,0,0,0,233
2763,3,3,1,1,1,1,1,1,0,0,0,233
2764,4,3,1,1,1,1,1,1,2,0,0,233
2765,5,8,1,1,1,1,1,1,0,0,0,233
2766,6,3,1,1,1,1,1,1,0,0,0,233
2767,7,3,1,1,1,1,1,1,0,0,0,233
2768,8,5,1,1,1,1,1,1,0,0,0,233
2769,9,5,1,1,1,1,1,1,1,0,0,233
2770,10,3,1,1,1,1,1,1,0,0,0,233
2771,11,3,1,1,1,1,1,1,0,0,0,233
2772,12,3,1,1,1,1,1,1,0,0,0,233
2773,13,3,1,1,1,1,1,1,0,0,0,233
2774,14,3,1,1,1,1,1,1,0,0,0,233
2775,15,3,1,1,1,1,1,1,1,0,0,233
2776,16,6,1,1,1,1,1,1,0,0,0,233
2777,17,3,1,1,1,1,1,1,0,0,0,233
2778,18,3,1,1,1,1,1,1,1,0,0,233
2779,19,6,1,1,1,1,1,1,4,0,0,233
2780,20,8,1,1,1,1,1,1,0,0,0,233
2781,21,5,1,1,1,1,1,1,0,0,0,233
2782,22,5,1,1,1,1,1,1,0,0,0,233
2783,23,3,1,1,1,1,1,1,0,0,0,233
2784,24,3,1,1,1,1,1,1,3,0,0,233
2785,25,3,1,1,1,1,1,1,0,0,0,233
2786,26,3,1,1,1,1,1,1,0,0,0,233
2787,27,5,1,1,1,1,1,1,1,0,0,233
2788,28,5,1,1,1,1,1,1,0,0,0,233
2789,29,3,1,1,1,1,1,1,0,0,0,233
2790,30,3,1,1,1,1,1,1,0,0,0,233
2791,31,3,1,1,1,1,1,1,0,0,0,233
2792,32,3,1,1,1,1,1,1,0,0,0,233
2793,33,3,1,1,1,1,1,1,1,0,0,233
2794,34,3,1,1,1,1,1,1,3,0,0,233
2795,35,6,1,1,1,1,1,1,0,0,0,233
2796,36,7,1,1,1,1,1,1,0,0,0,233
2797,37,5,1,1,1,1,1,1,0,0,0,233
2798,38,5,1,1,1,1,1,1,1,0,0,233
2799,39,5,1,1,1,1,1,1,0,0,0,233
2800,40,5,1,1,1,1,1,1,0,0,0,233
2801,1,3,1,1,1,1,1,1,0,0,0,216
2802,2,3,1,1,1,1,1,1,0,0,0,216
2803,3,6,1,1,1,1,1,1,1,0,0,216
2804,4,3,1,1,1,1,1,1,0,0,0,216
2805,5,3,1,1,1,1,1,1,0,0,0,216
2806,6,3,1,1,1,1,1,1,0,0,0,216
2807,7,5,1,1,1,1,1,1,1,0,0,216
2808,8,5,1,1,1,1,1,1,3,0,0,216
2809,9,7,1,1,1,1,1,1,3,0,0,216
2810,10,3,1,1,1,1,1,1,0,0,0,216
2811,11,3,1,1,1,1,1,1,0,0,0,216
2812,12,5,1,1,1,1,1,1,0,0,0,216
2813,13,5,1,1,1,1,1,1,4,0,0,216
2814,14,3,1,1,1,1,1,1,0,0,0,216
2815,15,3,1,1,1,1,1,1,0,0,0,216
2816,16,3,1,1,1,1,1,1,0,0,0,216
2817,17,3,1,1,1,1,1,1,0,0,0,216
2818,18,3,1,1,1,1,1,1,0,0,0,216
2819,19,6,1,1,1,1,1,1,1,0,0,216
2820,20,7,1,1,1,1,1,1,3,0,0,216
2821,21,3,1,1,1,1,1,1,0,0,0,216
2822,22,3,1,1,1,1,1,1,1,0,0,216
2823,23,6,1,1,1,1,1,1,0,0,0,216
2824,24,5,1,1,1,1,1,1,0,0,0,216
2825,25,5,1,1,1,1,1,1,0,0,0,216
2826,26,5,1,1,1,1,1,1,0,0,0,216
2827,27,5,1,1,1,1,1,1,0,0,0,216
2828,28,1,1,1,1,1,1,1,0,0,0,216
2829,29,3,1,1,1,1,1,1,0,0,0,216
2830,30,3,1,1,1,1,1,1,0,0,0,216
2831,31,3,1,1,1,1,1,1,1,0,0,216
2832,32,5,1,1,1,1,1,1,1,0,0,216
2833,33,6,1,1,1,1,1,1,0,0,0,216
2834,34,3,1,1,1,1,1,1,0,0,0,216
2835,35,3,1,1,1,1,1,1,1,0,0,216
2836,36,6,1,1,1,1,1,1,0,0,0,216
2837,37,3,1,1,1,1,1,1,0,0,0,216
2838,38,5,1,1,1,1,1,1,4,0,0,216
2839,39,5,1,1,1,1,1,1,1,0,0,216
2840,40,6,1,1,1,1,1,1,1,0,0,216
2841,1,3,1,1,1,1,1,1,0,0,0,222
2842,2,3,1,1,1,1,1,1,0,0,0,222
2843,3,3,1,1,1,1,1,1,1,0,0,222
2844,4,3,1,1,1,1,1,1,0,0,0,222
2845,5,6,1,1,1,1,1,1,0,0,0,222
2846,6,3,1,1,1,1,1,1,0,0,0,222
2847,7,5,1,1,1,1,1,1,1,0,0,222
2848,8,5,1,1,1,1,1,1,3,0,0,222
2849,9,1,1,1,1,1,1,1,3,0,0,222
2850,10,3,1,1,1,1,1,1,0,0,0,222
2851,11,7,1,1,1,1,1,1,0,0,0,222
2852,12,5,1,1,1,1,1,1,0,0,0,222
2853,13,5,1,1,1,1,1,1,4,0,0,222
2854,14,3,1,1,1,1,1,1,0,0,0,222
2855,15,3,1,1,1,1,1,1,0,0,0,222
2856,16,3,1,1,1,1,1,1,0,0,0,222
2857,17,3,1,1,1,1,1,1,0,0,0,222
2858,18,3,1,1,1,1,1,1,0,0,0,222
2859,19,3,1,1,1,1,1,1,1,0,0,222
2860,20,3,1,1,1,1,1,1,3,0,0,222
2861,21,6,1,1,1,1,1,1,0,0,0,222
2862,22,7,1,1,1,1,1,1,1,0,0,222
2863,23,3,1,1,1,1,1,1,0,0,0,222
2864,24,5,1,1,1,1,1,1,0,0,0,222
2865,25,5,1,1,1,1,1,1,0,0,0,222
2866,26,5,1,1,1,1,1,1,0,0,0,222
2867,27,5,1,1,1,1,1,1,0,0,0,222
2868,28,3,1,1,1,1,1,1,0,0,0,222
2869,29,3,1,1,1,1,1,1,0,0,0,222
2870,30,3,1,1,1,1,1,1,0,0,0,222
2871,31,3,1,1,1,1,1,1,1,0,0,222
2872,32,3,1,1,1,1,1,1,1,0,0,222
2873,33,6,1,1,1,1,1,1,0,0,0,222
2874,34,3,1,1,1,1,1,1,0,0,0,222
2875,35,3,1,1,1,1,1,1,1,0,0,222
2876,36,5,1,1,1,1,1,1,0,0,0,222
2877,37,6,1,1,1,1,1,1,0,0,0,222
2878,38,5,1,1,1,1,1,1,4,0,0,222
2879,39,5,1,1,1,1,1,1,1,0,0,222
2880,40,6,1,1,1,1,1,1,1,0,0,222
2881,1,3,1,1,1,1,1,1,0,0,0,228
2882,2,3,1,1,1,1,1,1,0,0,0,228
2883,3,3,1,1,1,1,1,1,1,0,0,228
2884,4,3,1,1,1,1,1,1,0,0,0,228
2885,5,3,1,1,1,1,1,1,0,0,0,228
2886,6,3,1,1,1,1,1,1,0,0,0,228
2887,7,5,1,1,1,1,1,1,1,0,0,228
2888,8,5,1,1,1,1,1,1,3,0,0,228
2889,9,3,1,1,1,1,1,1,3,0,0,228
2890,10,5,1,1,1,1,1,1,0,0,0,228
2891,11,3,1,1,1,1,1,1,0,0,0,228
2892,12,5,1,1,1,1,1,1,0,0,0,228
2893,13,5,1,1,1,1,1,1,4,0,0,228
2894,14,3,1,1,1,1,1,1,0,0,0,228
2895,15,3,1,1,1,1,1,1,0,0,0,228
2896,16,3,1,1,1,1,1,1,0,0,0,228
2897,17,3,1,1,1,1,1,1,0,0,0,228
2898,18,3,1,1,1,1,1,1,0,0,0,228
2899,19,3,1,1,1,1,1,1,1,0,0,228
2900,20,3,1,1,1,1,1,1,3,0,0,228
2901,21,3,1,1,1,1,1,1,0,0,0,228
2902,22,3,1,1,1,1,1,1,1,0,0,228
2903,23,3,1,1,1,1,1,1,0,0,0,228
2904,24,5,1,1,1,1,1,1,0,0,0,228
2905,25,5,1,1,1,1,1,1,0,0,0,228
2906,26,5,1,1,1,1,1,1,0,0,0,228
2907,27,5,1,1,1,1,1,1,0,0,0,228
2908,28,3,1,1,1,1,1,1,0,0,0,228
2909,29,5,1,1,1,1,1,1,0,0,0,228
2910,30,3,1,1,1,1,1,1,0,0,0,228
2911,31,1,1,1,1,1,1,1,1,0,0,228
2912,32,3,1,1,1,1,1,1,1,0,0,228
2913,33,3,1,1,1,1,1,1,0,0,0,228
2914,34,1,1,1,1,1,1,1,0,0,0,228
2915,35,1,1,1,1,1,1,1,1,0,0,228
2916,36,1,1,1,1,1,1,1,0,0,0,228
2917,37,1,1,1,1,1,1,1,0,0,0,228
2918,38,5,1,1,1,1,1,1,4,0,0,228
2919,39,5,1,1,1,1,1,1,1,0,0,228
2920,40,3,1,1,1,1,1,1,1,0,0,228
2921,1,3,1,1,1,1,1,1,0,0,0,234
2922,2,3,1,1,1,1,1,1,0,0,0,234
2923,3,3,1,1,1,1,1,1,1,0,0,234
2924,4,6,1,1,1,1,1,1,0,0,0,234
2925,5,3,1,1,1,1,1,1,0,0,0,234
2926,6,3,1,1,1,1,1,1,0,0,0,234
2927,7,5,1,1,1,1,1,1,1,0,0,234
2928,8,5,1,1,1,1,1,1,3,0,0,234
2929,9,3,1,1,1,1,1,1,3,0,0,234
2930,10,7,1,1,1,1,1,1,0,0,0,234
2931,11,3,1,1,1,1,1,1,0,0,0,234
2932,12,5,1,1,1,1,1,1,0,0,0,234
2933,13,5,1,1,1,1,1,1,4,0,0,234
2934,14,3,1,1,1,1,1,1,0,0,0,234
2935,15,3,1,1,1,1,1,1,0,0,0,234
2936,16,3,1,1,1,1,1,1,0,0,0,234
2937,17,3,1,1,1,1,1,1,0,0,0,234
2938,18,3,1,1,1,1,1,1,0,0,0,234
2939,19,3,1,1,1,1,1,1,1,0,0,234
2940,20,6,1,1,1,1,1,1,3,0,0,234
2941,21,7,1,1,1,1,1,1,0,0,0,234
2942,22,3,1,1,1,1,1,1,1,0,0,234
2943,23,3,1,1,1,1,1,1,0,0,0,234
2944,24,5,1,1,1,1,1,1,0,0,0,234
2945,25,5,1,1,1,1,1,1,0,0,0,234
2946,26,5,1,1,1,1,1,1,0,0,0,234
2947,27,5,1,1,1,1,1,1,0,0,0,234
2948,28,3,1,1,1,1,1,1,0,0,0,234
2949,29,3,1,1,1,1,1,1,0,0,0,234
2950,30,3,1,1,1,1,1,1,0,0,0,234
2951,31,3,1,1,1,1,1,1,1,0,0,234
2952,32,3,1,1,1,1,1,1,1,0,0,234
2953,33,6,1,1,1,1,1,1,0,0,0,234
2954,34,3,1,1,1,1,1,1,0,0,0,234
2955,35,5,1,1,1,1,1,1,1,0,0,234
2956,36,6,1,1,1,1,1,1,0,0,0,234
2957,37,5,1,1,1,1,1,1,0,0,0,234
2958,38,5,1,1,1,1,1,1,4,0,0,234
2959,39,5,1,1,1,1,1,1,1,0,0,234
2960,40,3,1,1,1,1,1,1,1,0,0,234
2961,1,3,1,1,1,1,1,1,0,0,0,264
2962,2,3,1,1,1,1,1,1,0,0,0,264
2963,3,3,1,1,1,1,1,1,0,0,0,264
2964,4,3,1,1,1,1,1,1,0,0,0,264
2965,5,3,1,0,1,1,1,1,1,0,0,264
2966,6,6,1,1,1,1,1,1,0,0,0,264
2967,7,3,1,1,1,1,1,1,0,0,0,264
2968,8,3,1,1,1,1,1,1,0,0,0,264
2969,9,3,1,1,1,1,1,1,0,0,0,264
2970,10,3,1,1,1,1,1,1,0,0,0,264
2971,11,3,1,1,1,1,1,1,0,0,0,264
2972,12,3,1,1,1,1,1,1,0,0,0,264
2973,13,3,1,1,1,1,1,1,0,0,0,264
2974,14,3,1,1,1,1,1,1,0,0,0,264
2975,15,3,1,1,0,1,1,1,3,0,0,264
2976,16,7,1,1,1,1,1,1,0,0,0,264
2977,17,3,1,1,1,1,1,1,0,0,0,264
2978,18,3,1,1,1,1,1,1,0,0,0,264
2979,19,3,1,1,1,1,1,1,0,0,0,264
2980,20,3,1,1,1,1,1,1,0,0,0,264
2981,21,3,1,1,1,1,1,1,0,0,0,264
2982,22,3,1,0,1,1,1,1,1,0,0,264
2983,23,3,1,0,1,1,1,1,0,0,0,264
2984,24,6,1,1,1,1,1,1,0,0,0,264
2985,25,3,1,1,1,1,1,1,0,0,0,264
2986,26,3,1,1,0,1,1,1,3,0,0,264
2987,27,7,1,1,1,1,1,1,0,0,0,264
2988,28,3,1,0,1,1,1,1,1,0,0,264
2989,29,3,1,0,0,1,1,1,3,0,0,264
2990,30,6,1,1,0,1,1,1,1,0,0,264
2991,31,7,1,1,1,1,1,1,0,0,0,264
2992,32,3,1,1,1,1,1,1,0,0,0,264
2993,33,3,1,0,1,1,1,1,1,0,0,264
2994,34,3,1,0,1,1,1,1,0,0,0,264
2995,35,6,1,1,1,1,1,1,0,0,0,264
2996,36,3,1,1,1,1,1,1,0,0,0,264
2997,37,3,1,0,1,1,1,1,1,0,0,264
2998,38,3,1,0,1,0,1,1,1,0,0,264
2999,39,6,1,1,1,1,1,1,0,0,0,264
3000,40,3,1,1,1,1,1,1,0,0,0,264
3001,1,3,1,1,1,1,1,1,0,0,0,276
3002,2,3,1,1,1,1,1,1,0,0,0,276
3003,3,3,1,1,1,1,1,1,0,0,0,276
3004,4,3,1,1,1,1,1,1,0,0,0,276
3005,5,3,1,0,1,1,1,1,1,0,0,276
3006,6,3,1,0,1,1,1,1,0,0,0,276
3007,7,6,1,1,1,1,1,1,0,0,0,276
